百足蜈蚣,Venipede
酷豹,Liepard
扒手貓,Purrloin
巨石丁,Stonjourner
胖甜妮,Slurpuff
綿綿泡芙,Swirlix
花潔夫人,Florges
花葉蒂,Floette
花蓓蓓,Flabebe
大宇怪,Beheeyem
小灰怪,Elgyem
象徵鳥,Sigilyph
電蜘蛛,Galvantula
電電蟲,Joltik
古月鳥,Cramorant
暴噬龜,Drednaw
咬咬龜,Chewtle
霓虹魚,Lumineon
螢光魚,Finneon
火神蟲,Volcarona
燃燒蟲,Larvesta
破破舵輪,Dhelmise
燈罩夜菇,Shiinotic
睡睡菇,Morelull
青藤蛇,Servine
藤藤蛇,Snivy
帝牙盧卡 ex,Dialga ex
帝牙盧卡ex,Dialga ex
帕路奇犽 ex,Palkia ex
帕路奇犽ex,Palkia ex
大舌舔 ex,Lickilicky ex
大舌舔ex,Lickilicky ex
達克萊伊 ex,Darkrai ex
達克萊伊ex,Darkrai ex
瑪狃拉 ex,Weavile ex
瑪狃拉ex,Weavile ex
艾路雷朵 ex,Gallade ex
艾路雷朵ex,Gallade ex
夢妖魔 ex,Mismagius ex
夢妖魔ex,Mismagius ex
帕奇利茲 ex,Pachirisu ex
帕奇利茲ex,Pachirisu ex
烈焰猴 ex,Infernape ex
烈焰猴ex,Infernape ex
梅卡陽瑪 ex,Yanmega ex
梅卡陽瑪ex,Yanmega ex
夥星,Venus
小光,Maya
電次,Lectro
竹蘭,Cintia
银河队手下,Recluta del Equipo Galaxia
赤日,Helio
雷吉奇卡斯,Regigigas
魅力喵,Glameow
大牙狸,Bidoof
姆克鷹,Staraptor
烈咬陸鯊,Garchomp
席多藍恩,Heatran
不良蛙,Croagunk
花岩怪,Spiritomb
怪河馬,Hippopotas
路卡利歐,Lucario
超鐵暴龍,Rhyperior
克雷色利亞,Cresselia
騎拉帝納,Giratina
艾姆利多,Mesprit
飄飄球,Drifloon
洛托姆,Rotom
小貓怪,Shinx
瑪納霏,Manaphy
海牛獸,Gastrodon
象牙豬,Mamoswine
謝米,Shaymin
尖牙籠,Carnivine
三蜜蜂,Combee
巨蔓藤,Tangrowth
木子果,Baya Ziuela
凸凸头盔,Casco Dentado
大きなマント,Capa Gigante
宝可梦连接,Comunicación Pokémon
盾甲化石,Fósil Coraza
头盖化石,Fósil Cráneo
旋转,Rotom Ventilador
東施喵,Purugly
長耳兔,Lopunny
捲捲耳,Buneary
大尾狸,Bibarel
姆克鳥,Staravia
姆克兒,Starly
雙尾怪手,Ambipom
長尾怪手,Aipom
3D龍Z,Porygon-Z
3D龍2,Porygon2
尖牙陸鯊,Gabite
圓陸鯊,Gible
大朝北鼻,Probopass
青銅鐘,Bronzong
銅鏡怪,Bronzor
結草貴婦,Wormadam
護城龍,Bastiodon
盾甲龍,Shieldon
雷吉斯奇魯,Registeel
盔甲鳥,Skarmory
達克萊伊,Darkrai
毒骷蛙,Toxicroak
龍王蠍,Drapion
紫天蠍,Skorupi
坦克臭鼬,Skuntank
臭鼬噗,Stunky
大狼犬,Mightyena
土狼犬,Poochyena
狃拉,Sneasel
烏鴉頭頭,Honchkrow
黑暗鴉,Murkrow
河馬獸,Hippowdon
利歐路,Riolu
戰槌龍,Rampardos
頭蓋龍,Cranidos
雷吉洛克,Regirock
朝北鼻,Nosepass
柯波朗,Hitmontop
天蠍王,Gliscor
天蠍,Gligar
亞克諾姆,Azelf
由克希,Uxie
附和氣球,Drifblim
夜黑魔人,Dusknoir
夜巨人,Dusclops
夜骷顱,Duskull
夢妖,Misdreavus
波克基斯,Togekiss
波克基古,Togetic
波克比,Togepi
倫琴貓,Luxray
勒克貓,Luxio
電擊魔獸,Electivire
自爆磁怪,Magnezone
结冰,Rotom Frío
清洗,Rotom Lavado
冰精靈,Glaceon
暴雪王,Abomasnow
雪笠怪,Snover
無殼海牛,Shellos
浮潛鼬,Floatzel
泳氣鼬,Buizel
帝王拿波,Empoleon
波皇子,Prinplup
波加曼,Piplup
雷吉艾斯,Regice
長毛豬,Piloswine
小山豬,Swinub
加热,Rotom Calor
猛火猴,Monferno
小火焰猴,Chimchar
熔岩蝸牛,Magcargo
熔岩蟲,Slugma
鴨嘴焰龍,Magmortar
切割,Rotom Corte
葉精靈,Leafeon
蜂后,Vespiquen
結草兒,Burmy
音箱蟀,Kricketune
圓法師,Kricketot
土台龜,Torterra
樹林龜,Grotle
草苗龜,Turtwig
羅絲雷朵,Roserade
毒薔薇,Roselia
陽陽瑪,Yanma
美麗花,Bellossom
克雷色利亞 ex,Cresselia ex
克雷色利亞ex,Cresselia ex
阿爾宙斯 ex,Arceus ex
阿爾宙斯ex,Arceus ex
大朝北鼻 ex,Probopass ex
大朝北鼻ex,Probopass ex
烈咬陸鯊 ex,Garchomp ex
烈咬陸鯊ex,Garchomp ex
冰精靈 ex,Glaceon ex
冰精靈ex,Glaceon ex
葉精靈 ex,Leafeon ex
葉精靈ex,Leafeon ex
剛時,Adamas
阿馴,Israel
神和鎮長老,Anciana de Pueblo Caelestis
珠貝,Nákara
樹才怪,Sudowoodo
未知圖騰,Unown
瑪力露,Marill
黑魯加,Houndoom
阿爾宙斯,Arceus
貓頭夜鷹,Noctowl
咕咕,Hoothoot
起源帝牙盧卡,Dialga Origen
叉字蝠,Crobat
恰雷姆,Medicham
瑪沙那,Meditite
班吉拉,Tyranitar
沙基拉,Pupitar
由基拉,Larvitar
頓甲,Donphan
小小象,Phanpy
雷電獸,Manectric
落雷獸,Electrike
霏歐納,Phione
起源帕路奇亞,Palkia Origen
雪妖女,Froslass
雪童子,Snorunt
鯰魚王,Whiscash
泥泥鰍,Barboach
瑪力露麗,Azumarill
戴魯比,Houndour
櫻花兒,Cherrim
櫻花寶,Cherubi
紳士蛾,Mothim
赫拉剋羅斯,Heracross
小鍛匠,Tinkatink
帕奇利茲,Pachirisu
巴布土撥,Pawmot
摩托蜥,Cyclizar
路卡利歐 ex,Lucario ex
路卡利歐ex,Lucario ex
三海地鼠 ex,Wugtrio ex
三海地鼠ex,Wugtrio ex
大針蜂 ex,Beedrill ex
大針蜂ex,Beedrill ex
普隆隆姆,Revavroom
噗隆隆,Varoom
吃吼霸,Dondozo
海地鼠,Wiglett
騎拉帝納 ex,Giratina ex
騎拉帝納ex,Giratina ex
大尾狸 ex,Bibarel ex
大尾狸ex,Bibarel ex
巨鍛匠 ex,Tinkaton ex
巨鍛匠ex,Tinkaton ex
帕底亞土王 ex,Clodsire de Paldea ex
帕底亞土王ex,Clodsire de Paldea ex
火箭隊手下,Recluta del Team Rocket
赤紅,Rojo
寶可夢中心的姐姐,Chica del Centro Pokémon
奇樹,e-Nigma
賽富豪,Gholdengo
塗標客,Grafaiai
米立龍,Tatsugiri
魔幻假面喵,Meowscarada
大舌舔,Lickilicky
巧鍛匠,Tinkatuff
滋汁鼴,Shroodle
帕底亞烏波,Wooper de Paldea
纏紅鶴,Flamigo
索財靈,Gimmighoul
布土撥,Pawmo
布撥,Pawmi
帕底亞肯泰羅,Tauros de Paldea
蒂蕾喵,Floragato
新葉喵,Sprigatito
銃嘴大鳥,Toucannon
阿罗拉 臭泥,Grimer de Alola
好勝蟹,Crabrawler
阿罗拉 椰蛋树,Exeggutor de Alola
謎擬Ｑ,Mimikyu
烈空坐 ex,Rayquaza ex
烈空坐ex,Rayquaza ex
烈空坐,Rayquaza
索爾迦雷歐 ex,Solgaleo ex
索爾迦雷歐ex,Solgaleo ex
露奈雅拉 ex,Lunala ex
露奈雅拉ex,Lunala ex
莉莉艾,Lylía
古兹马,Guzmán
阿罗拉 臭臭泥 ex,Muk de Alola ex
阿罗拉 臭臭泥ex,Muk de Alola ex
投擲猴 ex,Passimian ex
投擲猴ex,Passimian ex
弱丁魚 ex,Wishiwashi ex
弱丁魚ex,Wishiwashi ex
好勝毛蟹 ex,Crabominable ex
好勝毛蟹ex,Crabominable ex
熾焰咆哮虎 ex,Incineroar ex
熾焰咆哮虎ex,Incineroar ex
破破舵輪 ex,Dhelmise ex
破破舵輪ex,Dhelmise ex
狙射樹梟 ex,Decidueye ex
狙射樹梟ex,Decidueye ex
玛奥,Lulú
马玛内,Chris
水莲,Capitana Nereida
卡奇,Kiawe
伊利马,Liam
阿塞萝拉,Zarala
樹枕尾熊,Komala
穿著熊,Bewear
小篤兒,Pikipek
老翁龍,Drampa
瑪機雅娜,Magearna
小隕星,Minior
重泥挽馬,Mudsdale
岩狗狗,Rockruff
科斯莫古,Cosmog
卡璞・蝶蝶,Tapu Lele
沙丘娃,Sandygast
花療環環,Comfey
萌虻,Cutiefly
卡璞・鳴鳴,Tapu Koko
花舞鳥,Oricorio
卡璞・鰭鰭,Tapu Fini
爆焰龜獸,Turtonator
阿罗拉 嘎啦嘎啦,Marowak de Alola
卡璞・哞哞,Tapu Bulu
甜冷美后,Tsareena
叶绿斗蓬,Capa Hoja
毒针,Flecha Venemosa
洛托姆图鉴 ex,RotomDex ex
洛托姆图鉴ex,RotomDex ex
神奇糖果,Caramelo Raro
渔网,Red de Pesca
大马拉萨达,Malasada Maxi
智揮猩,Oranguru
童偶熊,Stufful
貓鼬探長,Gumshoos
貓鼬少,Yungoos
喇叭啄鳥,Trumbeak
戰鬥飛鳥,Hawlucha
小箭雀,Fletchling
優雅貓,Delcatty
向尾喵,Skitty
杖尾鱗甲龍,Kommo-o
鱗甲龍,Hakamo-o
心鱗寶,Jangmo-o
鑰圈兒,Klefki
騎士蝸牛,Escavalier
龍頭地鼠,Excadrill
阿罗拉 三地鼠,Dugtrio de Alola
阿罗拉 地鼠,Diglett de Alola
超壞星 ex,Toxapex ex
超壞星ex,Toxapex ex
好壞星,Mareanie
灰塵山,Garbodor
破破袋,Trubbish
阿勃梭魯,Absol
阿罗拉 猫老大,Persian de Alola
阿罗拉 喵喵,Meowth de Alola
阿罗拉 拉达,Raticate de Alola
阿罗拉 小拉达,Rattata de Alola
泥驢仔,Mudbray
鬃岩狼人,Lycanroc
修繕老頭,Conkeldurr
鐵骨土人,Gurdurr
搬運小匠,Timburr
螺釘地鼠,Drilbur
太陽岩,Solrock
超力王,Hariyama
幕下力士,Makuhita
奈克洛兹瑪,Necrozma
科斯莫姆,Cosmoem
噬沙堡爺,Palossand
蝶結萌虻,Ribombee
詛咒娃娃,Banette
怨影娃娃,Shuppet
月石,Lunatone
噗噗豬,Grumpig
跳跳豬,Spoink
勾魂眼,Sableye
托戈德瑪爾,Togedemaru
鍬農炮蟲,Vikavolt
蟲電寶,Charjabug
滴蛛霸,Araquanid
滴蛛,Dewpider
弱丁魚,Wishiwashi
西獅海壬,Primarina
花漾海獅,Brionne
球球海獅,Popplio
阿罗拉 穿山王,Sandslash de Alola
阿罗拉 穿山鼠,Sandshrew de Alola
炎熱喵,Torracat
火斑喵,Litten
烈箭鶲,Talonflame
火箭雀,Fletchinder
具甲武者,Golisopod
膽小蟲,Wimpod
甜舞妮,Steenee
甜竹竹,Bounsweet
蘭螳花,Lurantis
偽螳草,Fomantis
強顎雞母蟲,Grubbin
投羽梟,Dartrix
木木梟,Rowlet
朽木妖,Trevenant
小木靈,Phantump
蓋蓋蟲,Karrablast
街頭沙鈴,Maractus
雨翅蛾,Masquerain
溜溜糖球,Surskit
毒貝比,Poipole
妙蛙種子 ex,Bulbasaur ex
妙蛙種子ex,Bulbasaur ex
壘磊石,Stakataka
奈克洛兹玛 黄昏之鬃,Necrozma Melena Crepuscular
奈克洛兹玛 拂晓之翼,Necrozma Alas del Alba
電束木,Xurkitree
砰頭小丑,Blacephalon
紙御劍,Kartana
捷拉奧拉,Zeraora
虛吾伊德,Nihilego
爆肌蚊 ex,Buzzwole ex
爆肌蚊ex,Buzzwole ex
阿罗拉 三地鼠 ex,Dugtrio de Alola ex
阿罗拉 三地鼠ex,Dugtrio de Alola ex
惡食大王 ex,Guzzlord ex
惡食大王ex,Guzzlord ex
鬃岩狼人 ex,Lycanroc ex
鬃岩狼人ex,Lycanroc ex
卡璞・鳴鳴 ex,Tapu Koko ex
卡璞・鳴鳴ex,Tapu Koko ex
露莎米奈,Samina
帥哥,Handsome
格拉吉歐,Gladio
鐵火輝夜,Celesteela
銀伴戰獸,Silvally
費洛美螂,Pheromosa
异兽秘石,Entita
电线,Cable Eléctrico
除虫喷雾,Repelente
异兽防壁,Muro Ente
屬性：空,Type: Null
長毛狗,Stoutland
哈約克,Herdier
小約克,Lillipup
堅果啞鈴,Ferrothorn
種子鐵球,Ferroseed
波士可多拉,Aggron
可多拉,Lairon
可可多拉,Aron
四顎針龍,Naganadel
流氓鱷,Krookodile
混混鱷,Krokorok
黑眼鱷,Sandile
投擲猴,Passimian
念力土偶,Claydol
天秤偶,Baltoy
電飛鼠,Emolga
巨牙鯊,Sharpedo
利牙魚,Carvanha
巨翅飛魚,Mantine
狙射樹梟,Decidueye
伊布包包,Mochila de Eevee
伊布 ex,Eevee ex
伊布ex,Eevee ex
卡比獸 ex,Snorlax ex
卡比獸ex,Snorlax ex
快龍 ex,Dragonite ex
快龍ex,Dragonite ex
仙子精靈 ex,Sylveon ex
仙子精靈ex,Sylveon ex
西獅海壬 ex,Primarina ex
西獅海壬ex,Primarina ex
火伊布 ex,Flareon ex
火伊布ex,Flareon ex
牡丹,Noa
哈乌,Tilo
月精靈,Umbreon
仙子精靈,Sylveon
太陽精靈,Espeon
吃剩的东西,Restos
藏飽栗鼠,Greedent
貪心栗鼠,Skwovet
差不多娃娃,Audino
小碎鑽,Carbink
霜奶仙,Alcremie
小仙奶,Milcery
保母曼波,Alomomola
雙倍多多冰,Vanilluxe
多多冰,Vanillish
迷你冰,Vanillite
熾焰咆哮虎,Incineroar
煤炭龜,Torkoal
豐蜜龍,Appletun
啃果蟲,Applin
熱帶龍,Tropius
洛奇亞 ex,Lugia ex
洛奇亞ex,Lugia ex
鳳王 ex,Ho-Oh ex
鳳王ex,Ho-Oh ex
盔甲鳥 ex,Skarmory ex
盔甲鳥ex,Skarmory ex
月精靈 ex,Umbreon ex
月精靈ex,Umbreon ex
叉字蝠 ex,Crobat ex
叉字蝠ex,Crobat ex
頓甲 ex,Donphan ex
頓甲ex,Donphan ex
太陽精靈 ex,Espeon ex
太陽精靈ex,Espeon ex
電燈怪 ex,Lanturn ex
電燈怪ex,Lanturn ex
刺龍王 ex,Kingdra ex
刺龍王ex,Kingdra ex
壺壺 ex,Shuckle ex
壺壺ex,Shuckle ex
登山男,Montañero
阿蜜,Yasmina
钓鱼者,Pescador
小银,Plata
琴音,Lira
一树,Mento
幸福蛋,Blissey
圖圖犬,Smeargle
驚角鹿,Stantler
尾立,Sentret
巨鉗螳螂,Scizor
線球,Spinarak
果然翁,Wobbuffet
天然鳥,Xatu
電龍,Ampharos
皮丘,Pichu
信使鳥,Delibird
章魚桶,Octillery
千針魚,Qwilfish
小鋸鱷,Totodile
小鴨嘴龍,Magby
火球鼠,Cyndaquil
菊草葉,Chikorita
救援领巾,Bufanda Rescatadora
暗黑吊坠,Colgante Sombrío
钢铁前挂,Peto de Acero
杰尼龟喷壶,Squirgadera
元素置换,Permuta Elemental
爆爆頭水牛,Bouffalant
圈圈熊,Ursaring
熊寶寶,Teddiursa
土龍弟弟,Dunsparce
大尾立,Furret
齒輪怪,Klinklang
齒輪組,Klang
齒輪兒,Klink
大鋼蛇,Steelix
佛烈托斯,Forretress
瑪狃拉,Weavile
阿利多斯,Ariados
龜足巨鎧,Barbaracle
龜腳腳,Binacle
巴爾郎,Tyrogue
夢夢蝕,Musharna
食夢夢,Munna
布盧皇,Granbull
布盧,Snubbull
麒麟奇,Girafarig
天然雀,Natu
皮寶寶,Cleffa
迷唇娃,Smoochum
河馬王,Slowking
雷公,Raikou
電擊怪,Elekid
綿綿,Flaaffy
咩利羊,Mareep
燈籠魚,Chinchou
鐵螯龍蝦,Crawdaunt
龍蝦小兵,Corphish
水君,Suicune
鐵炮魚,Remoraid
太陽珊瑚,Corsola
沼王,Quagsire
烏波,Wooper
大力鱷,Feraligatr
藍鱷,Croconaw
蚊香蛙皇,Politoed
達摩狒狒,Darmanitan
火紅不倒翁,Darumaka
炎帝,Entei
火暴獸,Typhlosion
火岩鼠,Quilava
榛果球,Pineco
梅卡陽瑪,Yanmega
向日花怪,Sunflora
向日種子,Sunkern
毽子綿,Jumpluff
毽子花,Skiploom
毽子草,Hoppip
安瓢蟲,Ledian
芭瓢蟲,Ledyba
大菊花,Meganium
月桂葉,Bayleef
幸福蛋 ex,Blissey ex
幸福蛋ex,Blissey ex
小球飛魚,Mantyke
水君 ex,Suicune ex
水君ex,Suicune ex
蚊香泳士 ex,Poliwrath ex
蚊香泳士ex,Poliwrath ex
雷公 ex,Raikou ex
雷公ex,Raikou ex
炎帝 ex,Entei ex
炎帝ex,Entei ex
毽子綿 ex,Jumpluff ex
毽子綿ex,Jumpluff ex
松葉,Morti
旅行商人,Buhonero
小茜,Blanca
露力麗,Azurill
拉帝歐斯,Latios
來電汪,Yamper
泥巴魚,Stunfisk
美納斯,Milotic
記憶之光,Luz de la Memoria
充氣小船,Bote Inflable
貓鼬斬,Zangoose
青綿鳥,Swablu
大奶罐,Miltank
寶寶丁,Igglybuff
七夕青鳥,Altaria
毒拉蜜妮,Dragalge
垃垃藻,Skrelp
烏賊王,Malamar
豪喇花枝,Inkay
索羅亞克,Zoroark
索羅亞,Zorua
飯匙蛇,Seviper
岩殿居蟹,Crustle
石居蟹,Dwebble
古空棘魚,Relicanth
胖嘟嘟,Jellicent
輕飄飄,Frillish
拉帝亞斯,Latias
夢妖魔,Mismagius
逐電犬,Boltund
幾何雪花,Cryogonal
笨笨魚,Feebas
鐵蟻,Durant
雪拉比,Celebi
火打石,Refuerzo Fuego
帝牙盧卡,Dialga
帕路奇犽,Palkia
火焰雞,Blaziken
愛管侍,Indeedee
琉琪亞,Ariana
模仿少女,Imitadora
梅麗莎,Fantina
小遙,Aura
哈拉,Kaudan
西子伊,Ciprián
毛頭小鷹,Rufflet
黏黏寶,Goomy
鋼鎧鴉,Corviknight
三頭龍,Hydreigon
頑皮熊貓,Pancham
始祖大鳥,Archeops
哥德寶寶,Gothita
死神棺,Cofagrigus
冰砌鵝,Eiscue
凱路迪歐,Keldeo
樂天河童,Ludicolo
水晶燈火靈,Chandelure
轟擂金剛猩,Rillaboom
狩獵鳳蝶,Beautifly
幸運手套,Manoplas Suerte
沉重頭盔,Casco Pesado
文柚果,Baya Zidra
背蓋化石,Fósil Tapa
重擊鎚,Mazo Golpeador
羽毛化石,Fósil Pluma
恶作剧轮盘,Ruleta Jugarreta
藍鴉,Corvisquire
稚山雀,Rookidee
多麗米亞,Furfrou
勇士鷹,Braviary
步哨鼠,Watchog
探探鼠,Patrat
晃晃斑,Spinda
爆音怪,Exploud
吼爆彈,Loudred
咕妞妞,Whismur
直衝熊,Linoone
蛇紋熊,Zigzagoon
黏美露龍,Goodra
黏美伊兒,Sliggoo
堅盾劍怪,Aegislash
雙劍鞘,Doublade
獨劍鞘,Honedge
勾帕路翁,Cobalion
長毛巨魔,Grimmsnarl
詐唬魔,Morgrem
搗蛋小妖,Impidimp
流氓熊貓,Pangoro
雙頭龍,Zweilous
單首龍,Deino
巨炭山,Coalossal
大炭車,Carkol
小炭仔,Rolycoly
好勝毛蟹,Crabominable
代拉基翁,Terrakion
始祖小鳥,Archen
芳香精,Aromatisse
粉香香,Spritzee
哥德小姐,Gothitelle
哥德小童,Gothorita
哭哭面具,Yamask
鈴噹響,Chingling
基拉祈,Jirachi
戽斗尖梭,Barraskewda
刺梭魚,Arrokuda
冰岩怪,Avalugg
冰寶,Bergmite
肋骨海龜,Carracosta
原蓋海龜,Tirtouga
蟾蜍王,Seismitoad
藍蟾蜍,Palpitoad
圓蝌蚪,Tympole
冷水猿,Simipour
冷水猴,Panpour
愛心魚,Luvdisc
吼鯨王,Wailord
吼吼鯨,Wailmer
蓮帽小童,Lombre
蓮葉童子,Lotad
火炎獅,Pyroar
小獅獅,Litleo
燈火幽靈,Lampent
燭光靈,Litwick
爆香猿,Simisear
爆香猴,Pansear
力壯雞,Combusken
火稚雞,Torchic
鳳王,Ho-Oh
啪咚猴,Thwackey
敲音猴,Grookey
畢力吉翁,Virizion
花椰猿,Simisage
花椰猴,Pansage
斗笠菇,Breloom
蘑蘑菇,Shroomish
狡猾天狗,Shiftry
長鼻葉,Nuzleaf
橡實果,Seedot
毒粉蝶,Dustox
盾甲繭,Cascoon
甲殼蛹,Silcoon
刺尾蟲,Wurmple
早熟精華,Extracto de Maduración
超級噴火龍Y ex,MegaCharizardY ex
超級噴火龍Yex,MegaCharizardY ex
超級大鋼蛇 ex,MegaSteelix ex
超級大鋼蛇ex,MegaSteelix ex
