Persian,ペルシアン
Wigglytuff,プクリン
Jigglypuff,プリン
Fearow,オニドリル
Spearow,オニスズメ
Raticate,ラッタ
Rattata,コラッタ
Pidgeotto,ピジョン
Pidgey,ポッポ
Dragonair,ハクリュー
Dratini,ミニリュウ
Melmetal,メルメタル
Meltan,メルタン
Bisharp,キリキザン
Pawniard,コマタナ
Mawile,クチート
Koffing,ドガース
Muk,ベトベトン
Grimer,ベトベター
Zubat,ズバット
Nidorino,ニドリーノ
Nidoran♂,ニドラン♂
Nidorina,ニドリーナ
Nidoran♀,ニドラン♀
Arbok,アーボック
Ekans,アーボ
Grapploct,オトスパス
Clobbopus,タタッコ
Mienshao,コジョンド
Mienfoo,コジョフー
Kabutops,カブトプス
Kabuto,カブト
Rhydon,サイドン
Rhyhorn,サイホーン
Hitmonchan,エビワラー
Hitmonlee,サワムラー
Marowak,ガラガラ
Onix,イワーク
Golem,ゴローニャ
Graveler,ゴローン
Geodude,イシツブテ
Machamp,カイリキー
Machoke,ゴーリキー
Machop,ワンリキー
Primeape,オコリザル
Mankey,マンキー
Dugtrio,ダグトリオ
Sandslash,サンドパン
Sandshrew,サンド
Golurk,ゴルーグ
Golett,ゴビット
Swoobat,ココロモリ
Woobat,コロモリ
Gardevoir,サーナイト
Kirlia,キルリア
Ralts,ラルトス
Mewtwo,ミュウツー
Jynx,ルージュラ
Mr. Mime,バリヤード
Hypno,スリーパー
Drowzee,スリープ
Gengar,ゲンガー
Haunter,ゴースト
Gastly,ゴース
Slowbro,ヤドラン
Kadabra,ユンゲラー
Abra,ケーシィ
Clefable,ピクシー
Clefairy,ピッピ
Pincurchin,バチンウニ
Heliolisk,エレザード
Helioptile,エリキテル
Eelektross,シビルドン
Eelektrik,シビビール
Tynamo,シビシラス
Zebstrika,ゼブライカ
Blitzle,シママ
Zapdos,サンダー
Jolteon,サンダース
Electabuzz,エレブー
Voltorb,ビリリダマ
Magneton,レアコイル
Magnemite,コイル
Raichu,ライチュウ
Frosmoth,モスノウ
Snom,ユキハミ
Bruxish,ハギギシリ
Pyukumuku,ナマコブシ
Greninja,ゲッコウガ
Frogadier,ゲコガシラ
Froakie,ケロマツ
Swanna,スワンナ
Ducklett,コアルヒー
Articuno,フリーザー
Omastar,オムスター
Omanyte,オムナイト
Vaporeon,シャワーズ
Magikarp,コイキング
Starmie,スターミー
Staryu,ヒトデマン
Seaking,アズマオウ
Goldeen,トサキント
Seadra,シードラ
Horsea,タッツー
Kingler,キングラー
Krabby,クラブ
Cloyster,パルシェン
Shellder,シェルダー
Dewgong,ジュゴン
Seel,パウワウ
Tentacruel,ドククラゲ
Tentacool,メノクラゲ
Poliwrath,ニョロボン
Poliwhirl,ニョロゾ
Poliwag,ニョロモ
Golduck,ゴルダック
Psyduck,コダック
Blastoise,カメックス
Wartortle,カメール
Centiskorch,マルヤクデ
Sizzlipede,ヤクデ
Salazzle,エンニュート
Salandit,ヤトウモリ
Heatmor,クイタラン
Moltres,ファイヤー
Flareon,ブースター
Magmar,ブーバー
Ponyta,ポニータ
Arcanine,ウインディ
Growlithe,ガーディ
Ninetales,キュウコン
Vulpix,ロコン
Charizard,リザードン
Charmeleon,リザード
Gogoat,ゴーゴート
Skiddo,メェークル
Lilligant,ドレディア
Petilil,チュリネ
Whimsicott,エルフーン
Cottonee,モンメン
Scyther,ストライク
Tangela,モンジャラ
Exeggutor,ナッシー
Exeggcute,タマタマ
Victreebel,ウツボット
Weepinbell,ウツドン
Bellsprout,マダツボミ
Venomoth,モルフォン
Venonat,コンパン
Parasect,パラセクト
Paras,パラス
Vileplume,ラフレシア
Oddish,ナゾノクサ
Beedrill,スピアー
Kakuna,コクーン
Weedle,ビードル
Metapod,トランセル
Caterpie,キャタピー
Venusaur,フシギバナ
Ivysaur,フシギソウ
Kangaskhan,コイル
Mew ex,ミュウex
Mewex,ミュウex
Celebi ex,セレビィex
Celebiex,セレビィex
Aerodactyl ex,プテラex
Aerodactylex,プテラex
Leaf,リーフ
Blue,グリーン
Budding Expeditioner,かけだし調査員
Pidgeot ex,ピジョットex
Pidgeotex,ピジョットex
Gyarados ex,ギャラドスex
Gyaradosex,ギャラドスex
Marshadow,マーシャドー
Dedenne,デデンネ
Serperior,ジャローダ
Mythical Slab,幻の石板
Pokémon Flute,ポケモンの笛
Chatot,ペラップ
Druddigon,クリムガン
Scolipede,ペンドラー
Whirlipede,ホイーガ
Venipede,フシデ
Liepard,レパルダス
Purrloin,チョロネコ
Stonjourner,イシヘンジン
Slurpuff,ペロリーム
Swirlix,ペロッパフ
Florges,フラージェス
Floette,フラエッテ
Flabébé,フラベベ
Beheeyem,オーベム
Elgyem,リグレー
Sigilyph,シンボラー
Galvantula,デンチュラ
Joltik,バチュル
Cramorant,ウッウ
Drednaw,カジリガメ
Chewtle,カムカメ
Lumineon,ネオラント
Finneon,ケイコウオ
Volcarona,ウルガモス
Larvesta,メラルバ
Dhelmise,ダダリン
Shiinotic,マシェード
Morelull,ネマシュ
Servine,ジャノビー
Snivy,ツタージャ
Dialga ex,ディアルガex
Dialgaex,ディアルガex
Palkia ex,パルキアex
Palkiaex,パルキアex
Lickilicky ex,ベロベルトex
Lickilickyex,ベロベルトex
Darkrai ex,ダークライex
Darkraiex,ダークライex
Weavile ex,マニューラex
Weavileex,マニューラex
Gallade ex,エルレイドex
Galladeex,エルレイドex
Mismagius ex,ムウマージex
Mismagiusex,ムウマージex
Pachirisu ex,パチリスex
Pachirisuex,パチリスex
Infernape ex,ゴウカザルex
Infernapeex,ゴウカザルex
Yanmega ex,メガヤンマex
Yanmegaex,メガヤンマex
Mars,マーズ
Dawn,ヒカリ
Volkner,デンジ
Cynthia,シロナ
Team Galactic Grunt,ギンガ団のしたっぱ
Cyrus,アカギ
Regigigas,レジギガス
Glameow,ニャルマー
Bidoof,ビッパ
Staraptor,ムクホーク
Garchomp,ガブリアス
Heatran,ヒードラン
Croagunk,グレッグル
Spiritomb,ミカルゲ
Hippopotas,ヒポポタス
Lucario,ルカリオ
Rhyperior,ドサイドン
Cresselia,クレセリア
Giratina,ギラティナ
Mesprit,エムリット
Drifloon,フワンテ
Rotom,ロトム
Shinx,コリンク
Manaphy,マナフィ
Gastrodon,トリトドン
Mamoswine,マンムー
Shaymin,シェイミ
Carnivine,マスキッパ
Combee,ミツハニー
Tangrowth,モジャンボ
Lum Berry,ラムのみ
Rocky Helmet,ゴツゴツメット
Giant Cape,大きなマント
Pokémon Communication,ポケモン通信
Armor Fossil,たての化石
Skull Fossil,ずがいの化石
Fan Rotom,スピンロトム
Purugly,ブニャット
Lopunny,ミミロップ
Buneary,ミミロル
Bibarel,ビーダル
Staravia,ムクバード
Starly,ムックル
Ambipom,エテボース
Aipom,エイパム
Porygon-Z,ポリゴンZ
Porygon2,ポリゴン2
Gabite,ガバイト
Gible,フカマル
Probopass,ダイノーズ
Bronzong,ドータクン
Bronzor,ドーミラー
Wormadam,ミノマダム（ゴミのミノ）
Bastiodon,トリデプス
Shieldon,タテトプス
Registeel,レジスチル
Skarmory,エアームド
Darkrai,ダークライ
Toxicroak,ドクロッグ
Drapion,ドラピオン
Skorupi,スコルピ
Skuntank,スカタンク
Stunky,スカンプー
Mightyena,グラエナ
Poochyena,ポチエナ
Sneasel,ニューラ
Honchkrow,ドンカラス
Murkrow,ヤミカラス
Hippowdon,カバルドン
Riolu,リオル
Wormadam,ミノマダム（すなちのミノ）
Rampardos,ラムパルド
Cranidos,ズガイドス
Regirock,レジロック
Nosepass,ノズパス
Hitmontop,カポエラー
Gliscor,グライオン
Gligar,グライガー
Azelf,アグノム
Uxie,ユクシー
Drifblim,フワライド
Dusknoir,ヨノワール
Dusclops,サマヨール
Duskull,ヨマワル
Misdreavus,ムウマ
Togekiss,トゲキッス
Togetic,トゲチック
Togepi,トゲピー
Luxray,レントラー
Luxio,ルクシオ
Electivire,エレキブル
Magnezone,ジバコイル
Frost Rotom,フロストロトム
Wash Rotom,ウォッシュロトム
Glaceon,グレイシア
Abomasnow,ユキノオー
Snover,ユキカブリ
Shellos,カラナクシ
Floatzel,フローゼル
Buizel,ブイゼル
Empoleon,エンペルト
Prinplup,ポッタイシ
Piplup,ポッチャマ
Regice,レジアイス
Piloswine,イノムー
Swinub,ウリムー
Heat Rotom,ヒートロトム
Monferno,モウカザル
Chimchar,ヒコザル
Magcargo,マグカルゴ
Slugma,マグマッグ
Magmortar,ブーバーン
Mow Rotom,カットロトム
Leafeon,リーフィア
Vespiquen,ビークイン
Wormadam,ミノマダム
Burmy,ミノムッチ
Kricketune,コロトック
Kricketot,コロボーシ
Torterra,ドダイトス
Grotle,ハヤシガメ
Turtwig,ナエトル
Roserade,ロズレイド
Roselia,ロゼリア
Yanma,ヤンヤンマ
Bellossom,キレイハナ
Cresselia ex,クレセリアex
Cresseliaex,クレセリアex
Arceus ex,アルセウスex
Arceusex,アルセウスex
Probopass ex,ダイノーズex
Probopassex,ダイノーズex
Garchomp ex,ガブリアスex
Garchompex,ガブリアスex
Glaceon ex,グレイシアex
Glaceonex,グレイシアex
Leafeon ex,リーフィアex
Leafeonex,リーフィアex
Adaman,セキ
Barry,ジュン
Celestic Town Elder,カンナギタウンの長老
Irida,カイ
Sudowoodo,ウソッキー
Unown,アンノーン
Marill,マリル
Houndoom,ヘルガー
Arceus,アルセウス
Noctowl,ヨルノズク
Hoothoot,ホーホー
Origin Forme Dialga,オリジンディアルガ
Crobat,クロバット
Medicham,チャーレム
Meditite,アサナン
Tyranitar,バンギラス
Pupitar,サナギラス
Larvitar,ヨーギラス
Donphan,ドンファン
Phanpy,ゴマゾウ
Manectric,ライボルト
Electrike,ラクライ
Phione,フィオネ
Origin Forme Palkia,オリジンパルキア
Froslass,ユキメノコ
Snorunt,ユキワラシ
Whiscash,ナマズン
Barboach,ドジョッチ
Azumarill,マリルリ
Houndour,デルビル
Cherrim,チェリム（ポジ）
Cherrim,チェリム（ネガ）
Cherubi,チェリンボ
Mothim,ガーメイル
Heracross,ヘラクロス
Tinkatink,ニャオハ
Pachirisu,パチリス
Pawmot,パーモット
Cyclizar,モトトカゲ
Lucario ex,ルカリオex
Lucarioex,ルカリオex
Wugtrio ex,ウミトリオex
Wugtrioex,ウミトリオex
Beedrill ex,スピアーex
Beedrillex,スピアーex
Revavroom,ブロロローム
Varoom,ブロロン
Dondozo,ヘイラッシャ
Wiglett,ウミディグダ
Giratina ex,ギラティナex
Giratinaex,ギラティナex
Bibarel ex,ビーダルex
Bibarelex,ビーダルex
Tinkaton ex,デカヌチャンex
Tinkatonex,デカヌチャンex
Paldean Clodsire ex,パルデアドオーex
Paldean Clodsireex,パルデアドオーex
Team Rocket Grunt,ロケット団のしたっぱ
Red,レッド
Pokémon Center Lady,ポケモンセンターのお姉さん
Iono,ナンジャモ
Gholdengo,サーフゴー
Grafaiai,タギングル
Tatsugiri,シャリタツ
Meowscarada,マスカーニャ
Lickilicky,ベロベルト
Tinkatuff,ナカヌチャン
Tinkatink,カヌチャン
Shroodle,シルシュルー
Paldean Wooper,パルデアウパー
Flamigo,カラミンゴ
Gimmighoul,コレクレー
Pawmo,パモット
Pawmi,パモ
Paldean Tauros,パルデアケンタロス
Floragato,ニャローテ
Sprigatito,ニャオハ
Toucannon,ドデカバシ
Alolan Grimer,アローラベトベター
Crabrawler,マケンカニ
Alolan Exeggutor,アローラナッシー
Mimikyu,ミミッキュ
Rayquaza ex,レックウザex
Rayquazaex,レックウザex
Rayquaza,レックウザ
Solgaleo ex,ソルガレオex
Solgaleoex,ソルガレオex
Lunala ex,ルナアーラex
Lunalaex,ルナアーラex
Lillie,リーリエ
Guzma,グズマ
Alolan Muk ex,アローラベトベトンex
Alolan Mukex,アローラベトベトンex
Passimian ex,ナゲツケサルex
Passimianex,ナゲツケサルex
Wishiwashi ex,ヨワシex
Wishiwashiex,ヨワシex
Crabominable ex,ケケンカニex
Crabominableex,ケケンカニex
Incineroar ex,ガオガエンex
Incineroarex,ガオガエンex
Dhelmise ex,ダダリンex
Dhelmiseex,ダダリンex
Decidueye ex,ジュナイパーex
Decidueyeex,ジュナイパーex
Mallow,マオ
Sophocles,マーマネ
Lana,スイレン
Kiawe,カキ
Ilima,イリマ
Acerola,アセロラ
Komala,ネッコアラ
Bewear,キテルグマ
Pikipek,ツツケラ
Drampa,ジジーロン
Magearna,マギアナ
Minior,メテノ
Mudsdale,バンバドロ
Rockruff,イワンコ
Cosmog,コスモッグ
Tapu Lele,カプ・テテフ
Sandygast,スナバァ
Comfey,キュワワー
Cutiefly,アブリー
Tapu Koko,カプ・コケコ
Oricorio,オドリドリ（ぱちぱち）
Tapu Fini,カプ・レヒレ
Turtonator,バクガメス
Alolan Marowak,アローラガラガラ
Tapu Bulu,カプ・ブルル
Tsareena,アマージョ
Leaf Cape,リーフマント
Poison Barb,どくバリ
Rotom Dex,ロトム図鑑
Rare Candy,ふしぎなアメ
Fishing Net,おさかなネット
Big Malasada,おおきいマラサダ
Oranguru,ヤレユータン
Stufful,ヌイコグマ
Gumshoos,デカグース
Yungoos,ヤングース
Trumbeak,ケララッパ
Hawlucha,ルチャブル
Fletchling,ヤヤコマ
Delcatty,エネコロロ
Skitty,エネコ
Kommo-o,ジャラランガ
Hakamo-o,ジャランゴ
Jangmo-o,ジャラコ
Klefki,クレッフィ
Escavalier,シュバルゴ
Excadrill,ドリュウズ
Alolan Dugtrio,アローラダグトリオ
Alolan Diglett,アローラディグダ
Toxapex,ドヒドイデ
Mareanie,ヒドイデ
Garbodor,ダストダス
Trubbish,ヤブクロン
Absol,アブソル
Alolan Persian,アローラペルシアン
Alolan Meowth,アローラニャース
Alolan Raticate,アローララッタ
Alolan Rattata,アローラコラッタ
Mudbray,ドロバンコ
Lycanroc,ルガルガン
Conkeldurr,ローブシン
Gurdurr,ドテッコツ
Timburr,ドッコラー
Drilbur,モグリュー
Solrock,ソルロック
Hariyama,ハリテヤマ
Makuhita,マクノシタ
Necrozma,ネクロズマ
Cosmoem,コスモウム
Palossand,シロデスナ
Ribombee,アブリボン
Oricorio,オドリドリ（まいまい）
Oricorio,オドリドリ（ふらふら）
Banette,ジュペッタ
Shuppet,カゲボウズ
Lunatone,ルナトーン
Grumpig,ブーピッグ
Spoink,バネブー
Sableye,ヤミラミ
Togedemaru,トゲデマル
Vikavolt,クワガノン
Charjabug,デンヂムシ
Araquanid,オニシズクモ
Dewpider,シズクモ
Wishiwashi,ヨワシ
Primarina,アシレーヌ
Brionne,オシャマリ
Popplio,アシマリ
Alolan Sandslash,アローラサンドパン
Alolan Sandshrew,アローラサンド
Oricorio,オドリドリ（めらめら）
Torracat,ニャヒート
Litten,ニャビー
Talonflame,ファイアロー
Fletchinder,ヒノヤコマ
Golisopod,グソクムシャ
Wimpod,コソクムシ
Steenee,アママイコ
Bounsweet,アマカジ
Lurantis,ラランテス
Fomantis,カリキリ
Grubbin,アゴジムシ
Dartrix,フクスロー
Rowlet,モクロー
Trevenant,オーロット
Phantump,ボクレー
Karrablast,カブルモ
Maractus,マラカッチ
Masquerain,アメモース
Surskit,アメタマ
Poipole,ベベノム
Ultra Necrozma ex,ウルトラネクロズマex
Ultra Necrozmaex,ウルトラネクロズマex
Stakataka,ツンデツンデ
Dusk Mane Necrozma,ネクロズマ（たそがれのたてがみ）
Dawn Wings Necrozma,ネクロズマ（あかつきのつばさ）
Xurkitree,デンジュモク
Blacephalon,ズガドーン
Kartana,カミツルギ
Zeraora,ゼラオラ
Nihilego,ウツロイド
Buzzwole ex,マッシブーンex
Buzzwoleex,マッシブーンex
Alolan Dugtrio ex,アローラダグトリオex
Alolan Dugtrioex,アローラダグトリオex
Guzzlord ex,アクジキングex
Guzzlordex,アクジキングex
Lycanroc ex,ルガルガンex
Lycanrocex,ルガルガンex
Tapu Koko ex,カプ・コケコex
Tapu Kokoex,カプ・コケコex
Lusamine,ルザミーネ
Looker,ハンサム
Gladion,グラジオ
Celesteela,テッカグヤ
Silvally,シルヴァディ
Pheromosa,フェローチェ
Beastite,ビーストナイト
Electrical Cord,エレキコード
Repel,むしよけスプレー
Beast Wall,ビーストウォール
Type: Null,タイプ：ヌル
Stoutland,ムーランド
Herdier,ハーデリア
Lillipup,ヨーテリー
Ferrothorn,ナットレイ
Ferroseed,テッシード
Aggron,ボスゴドラ
Lairon,コドラ
Aron,ココドラ
Naganadel,アーゴヨン
Krookodile,ワルビアル
Krokorok,ワルビル
Sandile,メグロコ
Passimian,ナゲツケサル
Claydol,ネンドール
Baltoy,ヤジロン
Emolga,エモンガ
Sharpedo,サメハダー
Carvanha,キバニア
Mantine,マンタイン
Decidueye,ジュナイパー
Eevee Bag,イーブイのバッグ
Eevee ex,イーブイex
Eeveeex,イーブイex
Snorlax ex,カビゴンex
Snorlaxex,カビゴンex
Dragonite ex,カイリューex
Dragoniteex,カイリューex
Sylveon ex,ニンフィアex
Sylveonex,ニンフィアex
Primarina ex,アシレーヌex
Primarinaex,アシレーヌex
Flareon ex,ブースターex
Flareonex,ブースターex
Penny,ボタン
Hau,ハウ
Umbreon,ブラッキー
Sylveon,ニンフィア
Espeon,エーフィ
Leftovers,たべのこし
Greedent,ヨクバリス
Skwovet,ホシガリス
Audino,タブンネ
Carbink,メレシー
Alcremie,マホイップ
Milcery,マホミル
Alomomola,ママンボウ
Vanilluxe,バイバニラ
Vanillish,バニリッチ
Vanillite,バニプッチ
Incineroar,ガオガエン
Torkoal,コータス
Appletun,タルップル
Applin,カジッチュ
Tropius,トロピウス
Lugia ex,ルギアex
Lugiaex,ルギアex
Ho-Oh ex,ホウオウex
Ho-Ohex,ホウオウex
Skarmory ex,エアームドex
Skarmoryex,エアームドex
Umbreon ex,ブラッキーex
Umbreonex,ブラッキーex
Crobat ex,クロバットex
Crobatex,クロバットex
Donphan ex,ドンファンex
Donphanex,ドンファンex
Espeon ex,エーフィex
Espeonex,エーフィex
Lanturn ex,ランターンex
Lanturnex,ランターンex
Kingdra ex,キングドラex
Kingdraex,キングドラex
Shuckle ex,ツボツボex
Shuckleex,ツボツボex
Hiker,やまおとこ
Jasmine,ミカン
Fisher,釣り人
Silver,シルバー
Lyra,コトネ
Will,イツキ
Blissey,ハピナス
Smeargle,ドーブル
Stantler,オドシシ
Sentret,オタチ
Scizor,ハッサム
Spinarak,イトマル
Wobbuffet,ソーナンス
Xatu,ネイティオ
Ampharos,デンリュウ
Pichu,ピチュー
Delibird,デリバード
Octillery,オクタン
Qwilfish,ハリーセン
Totodile,ワニノコ
Magby,ブビィ
Cyndaquil,ヒノアラシ
Chikorita,チコリータ
Rescue Scarf,レスキュースカーフ
Dark Pendant,ダークペンダント
Steel Apron,鋼鉄のまえかけ
Squirt Bottle,ゼニガメじょうろ
Elemental Switch,エレメンタルつけかえ
Bouffalant,バッフロン
Ursaring,リングマ
Teddiursa,ヒメグマ
Dunsparce,ノコッチ
Furret,オオタチ
Klinklang,ギギギアル
Klang,ギギアル
Klink,ギアル
Steelix,ハガネール
Forretress,フォレトス
Weavile,マニューラ
Ariados,アリアドス
Barbaracle,ガメノデス
Binacle,カメテテ
Tyrogue,バルキー
Musharna,ムシャーナ
Munna,ムンナ
Granbull,グランブル
Snubbull,ブルー
Girafarig,キリンリキ
Unown,アンノーン（パワー）
Unown,アンノーン（ガード）
Natu,ネイティ
Cleffa,ピィ
Smoochum,ムチュール
Slowking,ヤドキング
Raikou,ライコウ
Elekid,エレキッド
Flaaffy,モココ
Mareep,メリープ
Chinchou,チョンチー
Crawdaunt,シザリガー
Corphish,ヘイガニ
Suicune,スイクン
Remoraid,テッポウオ
Corsola,サニーゴ
Quagsire,ヌオー
Wooper,ウパー
Feraligatr,オーダイル
Croconaw,アリゲイツ
Politoed,ニョロトノ
Darmanitan,ヒヒダルマ
Darumaka,ダルマッカ
Entei,エンテイ
Typhlosion,バクフーン
Quilava,マグマラシ
Cherrim,チェリム
Pineco,クヌギダマ
Yanmega,メガヤンマ
Sunflora,キマワリ
Sunkern,ヒマナッツ
Jumpluff,ワタッコ
Skiploom,ポポッコ
Hoppip,ハネッコ
Ledian,レディアン
Ledyba,レディバ
Meganium,メガニウム
Bayleef,ベイリーフ
Blissey ex,ハピナスex
Blisseyex,ハピナスex
Mantyke,タマンタ
Suicune ex,スイクンex
Suicuneex,スイクンex
Poliwrath ex,ニョロボンex
Poliwrathex,ニョロボンex
Raikou ex,ライコウex
Raikouex,ライコウex
Entei ex,エンテイex
Enteiex,エンテイex
Jumpluff ex,ワタッコex
Jumpluffex,ワタッコex
Morty,マツバ
Traveling Merchant,旅の行商人
Whitney,アカネ
Azurill,ルリリ
Latios,ラティオス
Yamper,ワンパチ
Stunfisk,マッギョ
Milotic,ミロカロス
Memory Light,メモリーライト
Inflatable Boat,ウォーターボード
Zangoose,ザングース
Swablu,チルット
Miltank,ミルタンク
Igglybuff,ププリン
Altaria,チルタリス
Dragalge,ドラミドロ
Skrelp,クズモー
Malamar,カラマネロ
Inkay,マーイーカ
Zoroark,ゾロアーク
Zorua,ゾロア
Seviper,ハブネーク
Crustle,イワパレス
Dwebble,イシズマイ
Relicanth,ジーランス
Jellicent,ブルンゲル
Frillish,プルリル
Latias,ラティアス
Galarian Cursola,ガラルサニゴーン
Galarian Corsola,ガラルサニーゴ
Mismagius,ムウマージ
Boltund,パルスワン
Cryogonal,フリージオ
Feebas,ヒンバス
Durant,アイアント
Celebi,セレビィ
Professor’s Research,博士の研究
Flame Patch,フレイムパッチ
Mega Altaria ex,メガチルタリスex
Mega Altariaex,メガチルタリスex
Mega Gyarados ex,メガギャラドスex
Mega Gyaradosex,メガギャラドスex
Mega Blaziken ex,メガバシャーモex
Mega Blazikenex,メガバシャーモex
Tauros ex,ケンタロスex
Taurosex,ケンタロスex
Melmetal ex,メルメタルex
Melmetalex,メルメタルex
Dragalge ex,ドラミドロex
Dragalgeex,ドラミドロex
Mega Absol ex,メガアブソルex
Mega Absolex,メガアブソルex
Hitmonchan ex,エビワラーex
Hitmonchanex,エビワラーex
Indeedee ex,イエッサンex（メス）
Indeedeeex,イエッサンex（メス）
Mega Ampharos ex,メガデンリュウex
Mega Ampharosex,メガデンリュウex
Jolteon ex,サンダースex
Jolteonex,サンダースex
Greninja ex,ゲッコウガex
Greninjaex,ゲッコウガex
Rapidash ex,ギャロップex
Rapidashex,ギャロップex
Whimsicott ex,エルフーンex
Whimsicottex,エルフーンex
Mega Pinsir ex,メガカイロスex
Mega Pinsirex,メガカイロスex
Lisia,ルチア
Copycat,モノマネ娘
Fantina,メリッサ
May,ハルカ
Hala,ハラ
Marlon,シズイ
Rufflet,ワシボン
Goomy,ヌメラ
Corviknight,アーマーガア
Hydreigon,サザンドラ
Pancham,ヤンチャム
Archeops,アーケオス
Gothita,ゴチム
Cofagrigus,デスカーン
Eiscue,コオリッポ
Keldeo,ケルディオ
Ludicolo,ルンパッパ
Chandelure,シャンデラ
Rillaboom,ゴリランダー
Beautifly,アゲハント
Lucky Mittens,ラッキーミトン
Heavy Helmet,ヘビーメット
Sitrus Berry,オボンのみ
Cover Fossil,ふたの化石
Hitting Hammer,ヒットハンマー
Plume Fossil,はねの化石
Prank Spinner,いたずらルーレット
Corvisquire,アオガラス
Rookidee,ココガラ
Furfrou,トリミアン
Braviary,ウォーグル
Watchog,ミルホッグ
Patrat,ミネズミ
Spinda,パッチール
Exploud,バクオング
Loudred,ドゴーム
Whismur,ゴニョニョ
Linoone,マッスグマ
Zigzagoon,ジグザグマ
Goodra,ヌメルゴン
Sliggoo,ヌメイル
Aegislash,ギルガルド
Doublade,ニダンギル
Honedge,ヒトツキ
Cobalion,コバルオン
Grimmsnarl,オーロンゲ
Morgrem,ギモー
Impidimp,ベロバー
Pangoro,ゴロンダ
Zweilous,ジヘッド
Deino,モノズ
Coalossal,セキタンザン
Carkol,トロッゴン
Rolycoly,タンドン
Crabominable,ケケンカニ
Terrakion,テラキオン
Archen,アーケン
Aromatisse,フレフワン
Spritzee,シュシュプ
Gothitelle,ゴチルゼル
Gothorita,ゴチミル
Yamask,デスマス
Chingling,リーシャン
Jirachi,ジラーチ
Barraskewda,カマスジョー
Arrokuda,サシカマス
Avalugg,クレベース
Bergmite,カチコール
Carracosta,アバゴーラ
Tirtouga,プロトーガ
Seismitoad,ガマゲロゲ
Palpitoad,ガマガル
Tympole,オタマロ
Simipour,ヒヤッキー
Panpour,ヒヤップ
Luvdisc,ラブカス
Wailord,ホエルオー
Wailmer,ホエルコ
Lombre,ハスブレロ
Lotad,ハスボー
Pyroar,カエンジシ
Litleo,シシコ
Lampent,ランプラー
Litwick,ヒトモシ
Simisear,バオッキー
Pansear,バオップ
Blaziken,バシャーモ
Combusken,ワカシャモ
Torchic,アチャモ
Ho-Oh,ホウオウ
Thwackey,バチンキー
Grookey,サルノリ
Virizion,ビリジオン
Simisage,ヤナッキー
Pansage,ヤナップ
Breloom,キノガッサ
Shroomish,キノココ
Shiftry,ダーテング
Nuzleaf,コノハナ
Seedot,タネボー
Dustox,ドクケイル
Cascoon,マユルド
Silcoon,カラサリス
Wurmple,ケムッソ
Quick-Grow Extract,そうじゅくエキス
MegaCharizardY ex,メガリザードンYex
MegaCharizardYex,メガリザードンYex
MegaSteelix ex,メガハガネールex
MegaSteelixex,メガハガネールex
MegaLopunny ex,メガミミロップex
MegaLopunnyex,メガミミロップex
MegaBlastoise  ex,メガカメックスex
MegaBlastoise ex,メガカメックスex
MegaVenusaur ex,メガフシギバナex
MegaVenusaurex,メガフシギバナex
Serena,セレナ
Clemont,シトロン
